id,name,star_name,orbital_period,radius,ra,dec,duration,transit_depth,model_snr
4861,LkCa 15 c,LkCa 15,,,69.8241791,22.3508662,,,
4862,Luhman 16 b,Luhman 16 A,9849.0,,162.3282594,-53.3193715,,,
4863,Lupus-TR-3 b,Lupus-TR-3,3.91405,9.976,232.5774696,-42.9799461,,,
4864,M62H b,M62H,0.132935028,,255.3074504,-30.1069833,,,
4865,MASCARA-1 b,MASCARA-1,2.1466877699999998,18.694914060000002,317.5515264,10.7388967,4.479666666666667,0.70885,
4866,MASCARA-4 b,MASCARA-4,2.82407448,17.305825253333335,147.5800667,-66.1139253,3.9126666666666665,0.897,
4867,MOA-2007-BLG-192L b,MOA-2007-BLG-192L,,,272.015825,-27.150075,,,
4868,MOA-2007-BLG-400L b,MOA-2007-BLG-400L,,,272.42491685,-29.2241528,,,
4869,MOA-2008-BLG-310L b,MOA-2008-BLG-310L,,,268.560542,-34.7780528,,,
4870,MOA-2008-BLG-379L b,MOA-2008-BLG-379L,,,269.706,-30.1969306,,,
4871,MOA-2009-BLG-266L b,MOA-2009-BLG-266L,2800.0,,267.008125,-35.0054111,,,
4872,MOA-2009-BLG-319L b,MOA-2009-BLG-319L,,,271.742208,-26.8196917,,,
4873,MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1980.0,,268.461625,-33.9903333,,,
4874,MOA-2010-BLG-073L b,MOA-2010-BLG-073L,,,272.547258,-26.5229319,,,
4875,MOA-2010-BLG-117L b,MOA-2010-BLG-117L,,,271.95697,-25.3446388,,,
4876,MOA-2010-BLG-328L b,MOA-2010-BLG-328L,,,269.496333,-30.715175,,,
4877,MOA-2010-BLG-353L b,MOA-2010-BLG-353L,,,271.303917,-27.2932333,,,
4878,MOA-2010-BLG-477L b,MOA-2010-BLG-477L,,,271.531006,-31.4544773,,,
4879,MOA-2011-BLG-028L b,MOA-2011-BLG-028L,,,270.854,-29.2134167,,,
4880,MOA-2011-BLG-262L b,MOA-2011-BLG-262L,,,270.097833,-31.2452583,,,
4881,MOA-2011-BLG-291L b,MOA-2011-BLG-291L,,,268.867889,-29.1706657,,,
4882,MOA-2011-BLG-293L b,MOA-2011-BLG-293L,1775.0,,268.913958,-28.4768472,,,
4883,MOA-2011-BLG-322L b,MOA-2011-BLG-322L,,,271.223333,-27.2209444,,,
4884,MOA-2012-BLG-006L b,MOA-2012-BLG-006L,,,270.442963,-29.108778,,,
4885,MOA-2012-BLG-505L b,MOA-2012-BLG-505L,,,268.143097,-32.0400925,,,
4886,MOA-2013-BLG-220L b,MOA-2013-BLG-220L,,,270.985417,-29.5447222,,,
4887,MOA-2013-BLG-605L b,MOA-2013-BLG-605L,,,272.019257,-29.7315826,,,
4888,MOA-2015-BLG-337L b,MOA-2015-BLG-337L,,,271.9487,-28.1702785,,,
4889,MOA-2016-BLG-227L b,MOA-2016-BLG-227L,,,271.473755,-27.7142868,,,
4890,MOA-2016-BLG-319L b,MOA-2016-BLG-319L,,,268.742218,-29.7504635,,,
4891,MOA-2016-BLG-526L b,MOA-2016-BLG-526L,,,266.6682917,-34.3860806,,,
4892,MOA-2019-BLG-008L b,MOA-2019-BLG-008L,,,267.982875,-29.9897306,,,
4893,MOA-2020-BLG-135L b,MOA-2020-BLG-135L,,,268.4235,-29.8075667,,,
4894,MOA-2020-BLG-208L b,MOA-2020-BLG-208L,,,268.4325,-32.5893111,,,
4895,MOA-2022-BLG-033L b,MOA-2022-BLG-033L,,,272.8756667,-25.0530806,,,
4896,MOA-2022-BLG-091L b,MOA-2022-BLG-091L,,,268.9422083,-32.3414389,,,
4897,MOA-2022-BLG-249L b,MOA-2022-BLG-249L,,,268.8655417,-28.3060611,,,
4898,MOA-2022-BLG-563L b,MOA-2022-BLG-563L,,,270.3002083,-27.8358306,,,
4899,MOA-bin-1L b,MOA-bin-1L,,,261.7925,-29.7939722,,,
4900,MOA-bin-29 b,MOA-bin-29,,,269.3759583,-29.736563900000004,,,
4901,MWC 758 c,MWC 758,,,82.6147199,25.3324076,,,
4902,MXB 1658-298 b,MXB 1658-298,760.0,,255.5272522,-29.9455833,,,
4903,NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,77.48,,133.0147781,11.6899626,,,
4904,NGC 2682 Sand 364 b,NGC 2682 Sand 364,121.457,,132.4866957,11.6924845,,,
4905,NGC 2682 Sand 978 b,NGC 2682 Sand 978,511.21,,132.8228085,11.7562959,,,
4906,NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,6.959,,132.7533077,11.8146537,,,
4907,NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,5.118,,132.7531307,11.8865128,,,
4908,NGC 2682 YBP 401 b,NGC 2682 YBP 401,4.087,,132.8293081,11.6710271,,,
4909,NGTS-1 b,NGTS-1,2.647303706235,12.76070904,82.7142134,-36.6309812,1.2206405,2.13678825,
4910,NGTS-10 b,NGTS-10,0.7668944,13.506845,91.8722801,-25.5948963,1.091,,
4911,NGTS-11 b,NGTS-11,35.45570283333333,9.0692265,23.5214497,-14.4191493,3.7285,0.989,
4912,NGTS-12 b,NGTS-12,7.533257234136666,11.179075480000002,176.2499418,-35.640563,5.7171918,0.46971753,
4913,NGTS-13 b,NGTS-13,4.1193653,10.932299,176.2402326,-38.1397158,4.8847000000000005,0.34950000000000003,
4914,NGTS-14 A b,NGTS-14 A,3.5357151499999997,4.781278,328.5174799,-38.3774193,2.194,0.3116,
4915,NGTS-15 b,NGTS-15,3.27623,12.32987877,73.3553101,-32.8003484,2.504,,
4916,NGTS-16 b,NGTS-16,4.84532,14.57167491,58.2639299,-30.8046405,3.061,,
4917,NGTS-17 b,NGTS-17,3.24253,13.89913607,72.9005729,-34.2262128,3.391,,
4918,NGTS-18 b,NGTS-18,3.0516535123999997,13.604104705000001,180.5462193,-35.5486091,3.5413896,0.94030926,
4919,NGTS-2 b,NGTS-2,4.5111333,18.2133275,215.1227617,-31.2020698,4.588,1.117,
4920,NGTS-20 b,NGTS-20,54.25519615,11.814204675,46.2926368,-21.9336472,4.287,0.3708,
4921,NGTS-21 b,NGTS-21,1.5433897,14.90794433,311.2583112,-35.4278412,1.95,,
4922,NGTS-23 b,NGTS-23,4.0764326,14.20177855,70.4322947,-40.0445299,3.919,,
4923,NGTS-24 b,NGTS-24,3.4675135,12.623901285,168.5638892,-37.9101328,2.667,0.477,
4924,NGTS-25 b,NGTS-25,2.823093,11.46678726,307.4182976,-39.0323568,2.466,,
4925,NGTS-26 b,NGTS-26,4.5199279,14.88552637,217.6832961,-31.7324526,3.719,,
4926,NGTS-27 b,NGTS-27,3.3704247,14.67076853,206.0265266,-32.5229747,4.747999999999999,0.561,
4927,NGTS-3 A b,NGTS-3 A,1.67526477863,14.91298815,94.4447595,-35.706364,2.2859097,2.2290526,
4928,NGTS-30 b,NGTS-30,98.29838,10.166027045,173.714867,-24.6054801,5.8215,1.0056,
4929,NGTS-33 b,NGTS-33,2.8279718000000003,18.449014175000002,107.8333348,-35.8505185,2.4285,1.4846,
4930,NGTS-4 b,NGTS-4,1.33731207436,3.10328932,89.59889449999999,-30.8117992,1.7513049,0.12266761,
4931,NGTS-5 b,NGTS-5,3.35726715,12.692612,221.0582692,5.6053735,1.999,2.624,
4932,NGTS-6 b,NGTS-6,0.8820599752766668,11.626014040000001,75.795382,-30.3994612,0.5759672,1.17554509,
4933,NGTS-8 b,NGTS-8,2.4997,12.21781,328.9759206,-14.0684399,2.61,,
4934,NGTS-9 b,NGTS-9,4.4352768000000005,11.60232656,141.9206435,-19.3476477,1.9699999999999998,0.641,
4935,NN Ser c,NN Ser,5616.775,,238.2337015,12.9120871,,,
4936,NN Ser d,NN Ser,2856.75,,238.2337015,12.9120871,,,
4937,NSVS 14256825 b,NSVS 14256825,3225.0,,305.001946,4.6323715,,,
4938,NY Vir b,NY Vir,3015.2333333333336,,204.7005847,-2.0303873,,,
4939,NY Vir c,NY Vir,8799.0,,204.7005847,-2.0303873,,,
4940,OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,,,271.318125,-28.895,,,
4941,OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,,,267.540708,-34.6731944,,,
4942,OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,,,271.5221669,-30.7326389,,,
4943,OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,3285.0,,268.579958,-30.3773056,,,
4944,OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1788.5,,268.143792,-30.0877778,,,
4945,OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,4927.5,,268.143792,-30.0877778,,,
4946,OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,,,269.65925,-29.1366667,,,
4947,OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,2557.0,,271.351807,-26.4219437,,,
4948,OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,,,269.108167,-32.2374167,,,
4949,OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,,,267.540708,-34.6731944,,,
4950,OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,,,269.786708,-30.7594722,,,
4951,OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,,,269.315735,-28.2338619,,,
4952,OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,,,264.559083,-27.1361389,,,
4953,OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,,,269.448833,-27.3945278,,,
4954,OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,,,263.57791685,-27.14275,,,
4955,OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,,,263.57791685,-27.14275,,,
4956,OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,,,265.694875,-24.261,,,
4957,OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,,,268.325708,-30.4711667,,,
4958,OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,,,271.4905,-27.712,,,
4959,OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,,,268.9682917,-29.8185278,,,
4960,OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,,,273.003083,-25.7116111,,,
4961,OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,,,272.019257,-29.7315826,,,
4962,OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,,,268.0295,-31.6905833,,,
4963,OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,,,269.764618,-28.4210281,,,
4964,OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,,,268.031208,-29.8461111,,,
4965,OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,,,268.88325,-29.2538333,,,
4966,OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,,,268.126556,-30.2926941,,,
4967,OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,,,268.409485,-28.8952713,,,
4968,OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,,,270.62170815,-28.39625,,,
4969,OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,,,270.30375,-27.4267639,,,
4970,OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,,,266.9611667,-33.9350444,,,
4971,OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,,,268.10208215,-30.54838915,,,
4972,OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,,,268.75238,-31.4690552,,,
4973,OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,,,268.75238,-31.4690552,,,
4974,OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,,,269.408997,-28.9631577,,,
4975,OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,,,269.662537,-28.0316944,,,
4976,OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,,,270.184333,-28.6608889,,,
4977,OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,268.75425,-29.0471111,,,
4978,OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,,,270.8237917,-26.9071111,,,
4979,OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,,,271.2050417,-32.6330278,,,
4980,OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,,,268.1587917,-28.551916700000003,,,
4981,OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,,,268.799,-28.862749999999995,,,
4982,OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,14200.0,,268.3560417,-29.64225,,,
4983,OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,,,269.895416,-31.8186111,,,
4984,OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,,,269.260406,-28.1161671,,,
4985,OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,,,273.2045,-27.0126389,,,
4986,OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,,,269.0042917,-32.7134722,,,
4987,OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1165.0,,269.717926,-27.6135559,,,
4988,OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,,,268.84793098,-30.2072506,,,
4989,OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,,,265.597125,-33.7597778,,,
4990,OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,,,270.19075,-29.1754389,,,
4991,OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,,,269.9032083,-30.8653611,,,
4992,OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,,,267.970612,-29.271360400000002,,,
4993,OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,,,265.227875,-34.6175833,,,
4994,OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,,,269.3294067,-31.9517231,,,
4995,OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,,,268.999667,-29.8631389,,,
4996,OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,,,268.668625,-31.0319167,,,
4997,OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,,,269.048889,-30.5283604,,,
4998,OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,,,267.891667,-30.9465556,,,
4999,OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,,,267.465125,-29.4615,,,
5000,OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,,,269.533542,-27.1442222,,,
5001,OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,,,263.96425,-29.5858611,,,
5002,OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,,,266.883057,-24.5226669,,,
5003,OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,,,271.6499583,-28.3288306,,,
5004,OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,,267.9154167,-29.4979694,,,
5005,OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,,,269.154875,-30.3114167,,,
5006,OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,,,268.28038534,-30.2457091,,,
5007,OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,,,270.319366,-28.4619713,,,
5008,OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,,,263.5938333,-29.284830600000003,,,
5009,OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,,,266.62325,-24.2722694,,,
5010,OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,,,264.2845,-29.7091111,,,
5011,OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,,,268.68075,-28.7392778,,,
5012,OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,,,267.6298333,-31.9240556,,,
5013,OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,,,269.640125,-31.2623889,,,
5014,OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,,,269.9834167,-28.99775,,,
5015,OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,,,269.0184167,-27.9871111,,,
5016,OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,,,269.0555417,-29.1990833,,,
5017,OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,,,268.751125,-32.0165306,,,
5018,OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,4310.0,,272.1769583,-29.8358056,,,
5019,OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,,,273.459,-25.4857222,,,
5020,OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,,,268.3512083,-29.0218056,,,
5021,OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,,,268.1747917,-32.30925,,,
5022,OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L,,,268.506125,-30.6048056,,,
5023,OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,,,269.014,-29.0828889,,,
5024,OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,,,269.014,-29.0828889,,,
5025,OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,,,270.02925,-32.3752778,,,
5026,OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,,,268.355875,-31.7247194,,,
5027,OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,,,269.79275,-27.8350833,,,
5028,OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,,,271.077625,-28.1940833,,,
5029,OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,,,269.693417,-27.6179444,,,
5030,OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,,,269.755625,-29.1683611,,,
5031,OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,,,265.548708,-26.1378889,,,
5032,OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,,,268.962375,-31.817,,,
5033,OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,,,269.956042,-28.5286389,,,
5034,OGLE-2019-BLG-0249L b,OGLE-2019-BLG-0249L,,,265.4035,-34.70175,,,
5035,OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,,,266.6794583,-23.5843111,,,
5036,OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,,,264.0267083,-26.1459889,,,
5037,OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,,,263.46525,-24.8103611,,,
5038,OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,,,266.406,-24.4472778,,,
5039,OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,,,266.406,-24.4472778,,,
5040,OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L,,,265.7404167,-27.7728806,,,
5041,OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,,,267.91325,-29.611,,,
5042,OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,,,274.0142917,-25.7746667,,,
5043,OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,,,270.166375,-27.3415833,,,
5044,OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L,,,269.2465417,-27.9754444,,,
5045,OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,,,271.9492083,-27.0335556,,,
5046,OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,,,270.0964583,-28.6311389,,,
5047,OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,,,267.186875,-23.7415194,,,
5048,OGLE-TR-10 b,OGLE-TR-10,3.1013125714285716,14.5641867425,267.8677483,-29.8764758,3.072,1.21,
5049,OGLE-TR-111 b,OGLE-TR-111,4.01478232,11.4029498,163.324115,-61.4056976,2.748175,1.687,
5050,OGLE-TR-113 b,OGLE-TR-113,1.4325066488500002,12.98952622625,163.1010355,-61.446859100000005,2.0718518,3.6059717449999997,
5051,OGLE-TR-132 b,OGLE-TR-132,1.6898345171428573,13.833504428571429,162.64409330000004,-61.9572476,2.27424,0.917,
5052,OGLE-TR-182 b,OGLE-TR-182,3.9791000000000003,15.206819999999999,167.3279228,-61.0952624,,1.04,
5053,OGLE-TR-211 b,OGLE-TR-211,3.67724,14.511838666666668,160.0598236,-62.4555353,4.4112,0.723,
5054,OGLE-TR-56 b,OGLE-TR-56,1.2119111044444444,15.11233708,269.14795509,-29.53922997,2.2032,0.9984,
5055,OGLE2-TR-L9 b,OGLE2-TR-L9,2.4855453263425,22.7376870925,166.9798793,-61.1462496,3.0016362,1.57002836,
5056,Oph 11 b,Oph 11,7300000.0,,245.604961,-24.0872219,,,
5057,PDS 70 b,PDS 70,43500.0,22.53009,212.0421402,-41.3980405,,,
5058,PDS 70 c,PDS 70,,22.86636,212.0421402,-41.3980405,,,
5059,PH1 b,PH1,138.317,6.18,298.2150641,39.9550863,,,
5060,PH2 b,PH2,282.525419493,9.996834629090909,289.7636212,51.962683,10.7358625,0.96074,
5061,POTS-1 b,POTS-1,3.1606296,10.548,203.6087259,-66.5811639,,,
5062,PSR B0329+54 b,PSR B0329+54,10140.0,,53.2472749,54.5791636,,,
5063,PSR B1257+12 b,PSR B1257+12,25.301000000000002,,195.0149029,12.6823534,,,
5064,PSR B1257+12 c,PSR B1257+12,66.54696666666666,,195.0149029,12.682353400000002,,,
5065,PSR B1257+12 d,PSR B1257+12,98.2228,,195.0149029,12.682353400000002,,,
5066,PSR B1620-26 b,PSR B1620-26,,,245.9092617,-26.5315944,,,
5067,PSR J1719-1438 b,PSR J1719-1438,0.090706293,,259.7919708,-14.6336,,,
5068,PSR J2322-2650 b,PSR J2322-2650,0.322963997,,350.6443481,-26.8495331,,,
5069,PZ Tel b,PZ Tel,44000.0,,283.2745823,-50.1808952,,,
5070,Pr0201 b,Pr0201,4.4264,,130.4324005,20.2268164,,,
5071,Pr0211 b,Pr0211,2.1456,,130.547744,19.276957,,,
5072,Pr0211 c,Pr0211,4850.0,,130.547744,19.276957,,,
5073,Proxima Cen b,Proxima Cen,11.18559,,217.39346570000004,-62.67618209999999,,,
5074,Proxima Cen d,Proxima Cen,5.12269,,217.3934657,-62.6761821,,,
5075,Qatar-1 b,Qatar-1,1.4200252916000002,12.949631125,303.3818697,65.1623313,1.599713333333333,2.2275,
5076,Qatar-10 b,Qatar-10,1.6453239400000002,18.1745435,284.4439052,69.5708373,2.681,1.931,
5077,Qatar-2 b,Qatar-2,1.3371057777272728,12.862572666666667,207.65549280000002,-6.804071399999999,1.7685279999999999,3.098,
5078,Qatar-3 b,Qatar-3,2.5079058089140003,13.50135349,359.1519716,36.2129562,3.0878134499999996,0.744372955,
5079,Qatar-4 b,Qatar-4,1.8053662856133332,12.368995815,4.859275,44.027596499999994,2.1087124499999996,2.0350186249999997,
5080,Qatar-5 b,Qatar-5,2.879257026023333,12.250206825,7.0539375,42.0613451,2.82928415,1.13433085,
5081,Qatar-6 b,Qatar-6,3.50618873542,12.602943686666668,222.2100773,22.1526136,1.6085886,1.8379436,
5082,Qatar-7 b,Qatar-7,2.0320316662224998,18.38584894,358.5151344,37.0218242,3.53607315,1.22730057,
5083,Qatar-8 b,Qatar-8,3.71470662,14.817182500000001,157.4123405,70.5270835,4.0107333333333335,1.1455,
5084,Qatar-9 b,Qatar-9,1.540764365,12.3386405,160.748095,60.9641194,1.7861,2.731,
5085,ROXs 12 b,ROXs 12,,,246.6167993,-25.446695,,,
5086,ROXs 42 B b,ROXs 42 B,,,247.8125493,-24.545576999999998,,,
5087,RR Cae b,RR Cae,4343.5,,65.2733756,-48.6542601,,,
5088,Ross 128 b,Ross 128,9.8658,,176.9376036,0.7992898,,,
5089,Ross 176 b,Ross 176,5.0066279,2.032235,305.6897438,47.3086191,1.66,0.129,
5090,Ross 458 c,Ross 458,,14.01125,195.1912147,12.3755996,,,
5091,Ross 508 b,Ross 508,10.77,,230.9613022,17.4605347,,,
5092,SPECULOOS-3 b,SPECULOOS-3,0.71912603,0.977,312.3632611,33.6123832,0.456,0.5291,
5093,SR 12 AB c,SR 12 AB,,,246.8312363,-24.6946687,,,
5094,SWEEPS-11 b,SWEEPS-11,1.796,12.666,269.7583333,-29.1981944,,0.6,
5095,SWEEPS-4 b,SWEEPS-4,4.2,9.079,269.7246667,-29.1890556,,0.5,
5096,TAP 26 b,TAP 26,10.79,,64.715445,17.3878826,,,
5097,TCP J05074264+2447555 b,TCP J05074264+2447555,,,76.92783285,24.798865225,,,
5098,TIC 139270665 b,TIC 139270665,23.624,7.22979255,124.0338967,33.2914532,5.94,0.425,
5099,TIC 139270665 c,TIC 139270665,1010.0,,124.0338967,33.2914532,,,
5100,TIC 172900988 b,TIC 172900988 Aa,189.67557142857143,11.235,128.6616644,31.5539793,,,
5101,TIC 237913194 b,TIC 237913194,15.16891864884,12.157874795,22.4458116,-60.7399096,2.0633315,0.78185476,
5102,TIC 241249530 b,TIC 241249530,165.7719,13.29385111,95.3088995,53.2950203,,,
5103,TIC 257060897 b,TIC 257060897,3.6600309848133334,17.12896901,227.5321527,72.7103128,2.4896507,0.77497203,
5104,TIC 279401253 b,TIC 279401253,76.8,11.2089807,57.6572277,-15.0262251,,,
5105,TIC 279401253 c,TIC 279401253,155.3,,57.6572277,-15.0262251,,,
5106,TIC 365102760 b,TIC 365102760,4.21285367,6.21,305.8398236,54.3943194,5.52,,
5107,TIC 393818343 b,TIC 393818343,16.24921,8.008281585,310.2917002,3.6382967,4.0215324,0.43306866,
5108,TIC 434398831 b,TIC 434398831,3.685504,3.51,93.9592639,16.0238459,2.76,,
5109,TIC 434398831 c,TIC 434398831,6.210291,5.63,93.9592639,16.0238459,3.04,,
5110,TIC 46432937 b,TIC 46432937,1.44044527,13.31626907,83.8689794,-14.5971909,1.195,,
